age,job,marital,education,default,housing,loan,contact,month,day_of_week,unique_id
26.0,blue-collar,single,basic.9y,no,yes,yes,cellular,may,fri,3d94adf4-9e1f-45f8-b77e-4d6456ebee99
31.0,admin.,single,basic.9y,no,no,no,cellular,may,fri,c0bab3f8-b90f-41f0-b052-10b7988f227a
24.0,technician,single,professional.course,no,no,yes,cellular,may,fri,35b3ac32-f262-493a-bdf1-fca56b13d074
32.0,technician,single,university.degree,unknown,yes,no,cellular,may,fri,8cd41ec3-67a2-43d3-97a4-ca5fe9f29887
55.0,blue-collar,married,professional.course,no,yes,yes,cellular,may,fri,eae09479-0a20-4ede-a559-ced42a4bf1d2
28.0,blue-collar,single,basic.6y,no,yes,yes,cellular,may,fri,44bba5a0-1e0e-4300-92cf-dab6719ce9e2
23.0,services,single,high.school,no,yes,no,cellular,may,fri,6f924941-2d1c-4e9d-95a9-be951101d6e4
26.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,d1355ba4-c433-402a-b8e3-d8aeda1cbcb8
49.0,entrepreneur,divorced,basic.9y,no,yes,no,cellular,may,fri,1331c738-c0eb-4415-b81b-4626cae38cde
46.0,admin.,married,high.school,no,yes,yes,cellular,may,fri,e6f76449-f1ba-4e87-b9b6-4eebf40a1e6c
41.0,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,28f95a9b-bdab-4387-b968-882235538d3a
30.0,services,single,high.school,no,yes,yes,cellular,may,fri,533cad0e-5712-4024-8bae-94cf5cf492e7
34.0,technician,single,professional.course,no,yes,no,cellular,may,fri,ec2b1c3b-a9f9-4e38-819f-c844ae7ede4b
32.0,admin.,single,high.school,no,no,yes,cellular,may,fri,c39e7481-2f2a-4774-b13e-37fb7ca986cd
27.0,admin.,married,basic.6y,no,no,no,cellular,may,fri,cd034b1f-34a2-4c3a-865e-0466be8f7a72
56.0,entrepreneur,married,university.degree,no,yes,yes,cellular,may,fri,4766c2ff-e8db-47a3-81c6-ffbc64a2b882
54.0,retired,divorced,university.degree,no,yes,no,cellular,may,fri,40b2fd77-0fe0-4f35-a38a-b2298b2a5a08
30.0,technician,single,high.school,no,yes,yes,cellular,may,fri,83405812-a2bd-4411-b374-1c46192aa785
31.0,self-employed,divorced,basic.9y,no,yes,no,cellular,may,fri,2962e60b-3c2b-4aba-b9d9-36c3c8b5031c
23.0,blue-collar,single,professional.course,no,yes,yes,cellular,may,fri,299403bb-b4e3-47a8-871c-806982bddb04
32.0,technician,married,professional.course,no,yes,yes,cellular,may,fri,2e383db0-659b-44df-8a08-940212af006b
37.0,services,divorced,basic.4y,no,no,no,cellular,may,fri,755c34f9-e7de-43e7-adc7-ff6087b5b902
39.0,admin.,married,university.degree,no,no,no,cellular,may,fri,6ce97c43-4e29-4fd2-8933-5682f2f198f6
32.0,technician,single,professional.course,no,yes,no,cellular,may,fri,690b2f40-247d-47f5-83c8-84baac45a527
29.0,admin.,single,high.school,no,unknown,unknown,cellular,may,fri,e44d3c70-c6c0-41ab-b133-4789c0c0e13c
39.0,admin.,married,university.degree,no,yes,no,cellular,may,fri,4bacdd84-8dfc-4439-99e8-8fb2478d7653
44.0,admin.,married,high.school,no,no,no,cellular,may,fri,8b1b0a55-2f76-4d85-bd47-f6000bfc810a
32.0,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,ab657437-4db2-4767-b0ff-ce9765eb356e
33.0,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,bdd91a52-e09e-4216-b7b4-d0cf41e08853
25.0,services,single,high.school,no,no,no,cellular,may,fri,69b9202a-3620-436c-a7b3-24cc013bde87
28.0,self-employed,married,basic.9y,no,yes,no,cellular,may,fri,b8831b68-6fc4-4b61-ab5a-6be0b807c34b
36.0,management,married,university.degree,no,yes,yes,telephone,may,fri,78974ff9-a6f0-4636-8c80-13d84b2666d5
23.0,admin.,single,high.school,no,no,no,cellular,may,fri,7d10438c-5164-407e-aa50-d9f640e118ae
60.0,retired,divorced,high.school,unknown,no,no,cellular,may,fri,e45f25a5-a966-4d9b-bd87-ea20b8cc8190
34.0,blue-collar,married,professional.course,no,yes,yes,cellular,may,fri,2ea8d52b-7e12-4392-a95a-258abfd8bda8
32.0,self-employed,single,high.school,no,yes,yes,cellular,may,fri,a4ce8a40-f545-43cb-9110-d0eeca2ac1c2
34.0,admin.,single,university.degree,no,yes,no,cellular,may,fri,ac9de104-ff03-42e6-8521-28e0d563284e
27.0,technician,single,professional.course,no,no,no,cellular,may,fri,c91305fa-aab3-4691-a19d-c658cd68481b
42.0,management,married,university.degree,no,no,no,cellular,may,fri,da137adb-cb6e-4fde-9726-42703e609b9b
27.0,admin.,single,basic.6y,no,yes,no,telephone,may,fri,af848c62-c8ca-4a09-80cf-3fcd77fe81a1
34.0,admin.,single,high.school,no,no,yes,telephone,may,fri,83ca63d0-7ac2-4047-9749-aae2a9dba0a2
20.0,technician,single,professional.course,unknown,no,no,cellular,may,fri,4624239f-d3ea-4bf4-af15-9000e00f5465
34.0,admin.,married,high.school,no,yes,no,cellular,may,fri,027b325a-1364-46f3-8ebb-ab75c3718948
34.0,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,fri,06c34030-b45d-4653-913b-546f06be8745
49.0,self-employed,married,high.school,no,no,no,cellular,may,fri,7abd2a4e-5480-4ffb-852b-2c487513efe5
39.0,technician,single,high.school,no,no,no,cellular,may,fri,c1da2a57-868e-4541-acab-4060e67016aa
26.0,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,fd755a2d-4f93-4b73-b735-e187f2287e88
51.0,blue-collar,single,illiterate,unknown,yes,no,cellular,may,fri,e678bd5b-e174-4cb0-90b4-f9e9d3a5f858
29.0,admin.,single,university.degree,no,yes,no,cellular,may,fri,f123b1c2-6ff6-4cef-9414-dca7ff2a9bd6
29.0,technician,single,university.degree,no,yes,yes,cellular,may,fri,f4427850-e6d6-4de9-8598-10119a7b3319
31.0,admin.,single,basic.9y,no,yes,yes,cellular,may,fri,99c5be20-ab45-4848-a0da-80cc409646ca
43.0,entrepreneur,married,professional.course,no,no,no,cellular,may,fri,86017b93-cfd7-44e5-87fe-247bef8e9f61
26.0,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,7a9ccb73-8a74-4f88-bdbb-09d12bcbf0f8
29.0,admin.,single,university.degree,unknown,yes,no,cellular,may,fri,bf201cf5-df0e-481e-a9f1-d12c9be3ee95
30.0,admin.,single,university.degree,no,no,no,telephone,may,fri,7d901250-6728-42bb-8104-649c9250f472
37.0,services,divorced,basic.4y,no,no,no,cellular,may,fri,2201acd4-d266-4164-9c68-6c86bb3e9463
28.0,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,6915b6e1-46ef-40ec-a7d2-9fc2be090ec7
51.0,admin.,married,high.school,no,yes,yes,cellular,may,fri,ba801375-1eb1-46b4-a997-14921a976bb3
21.0,student,single,university.degree,no,yes,no,cellular,may,fri,a4c08dc2-06b9-416e-adac-1ba700977590
30.0,technician,married,basic.9y,no,yes,no,cellular,may,fri,8400773a-2bc1-4b38-9d43-b758eda25826
47.0,technician,divorced,university.degree,no,no,no,cellular,may,fri,75ac1ed4-456a-4d5b-a709-0c82d682e671
32.0,admin.,single,university.degree,no,no,no,cellular,may,fri,482a36ae-f90e-4727-a2e7-dd752adfa944
24.0,services,single,high.school,no,yes,yes,cellular,may,fri,d76eebc8-941a-4927-aa28-24d0089d7447
23.0,technician,single,high.school,no,yes,no,cellular,may,fri,97199519-6893-4ca1-a12d-4b577a62d73b
43.0,admin.,married,high.school,no,no,no,cellular,may,fri,2824bbf1-6c86-4e38-bd39-32d4a0fae0a1
35.0,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,8b2a451f-ef3d-4d55-b4c5-a2b31a2adab5
33.0,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,4bfc72b2-1ca6-43a9-bf06-938cc99eaa17
50.0,blue-collar,married,basic.6y,no,yes,no,cellular,may,fri,c09e2dfa-1615-4959-a927-8256287e1e80
27.0,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,9bf83185-5814-48d9-8565-5c0690ce26aa
41.0,admin.,single,high.school,no,yes,no,cellular,may,fri,e929c670-01f9-45a3-b179-af71cb4917f0
41.0,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,47f4fe84-05d5-420f-b6df-a7d70c8e9d06
29.0,admin.,single,high.school,no,no,no,cellular,may,fri,f471e3f7-f5c5-4676-b6c7-b299ba5bddcb
34.0,admin.,single,university.degree,no,no,no,cellular,may,fri,590bbc1c-4ff0-48e8-acce-f90fff204bfd
32.0,admin.,single,university.degree,no,no,no,cellular,may,fri,9c517d9c-944d-478a-b329-6988d8d50f7e
37.0,technician,single,professional.course,no,yes,no,cellular,may,fri,d86e445c-d631-42b9-a05b-5a9f403ffb5c
38.0,entrepreneur,married,basic.9y,no,yes,yes,cellular,may,fri,0f073f02-5e2d-4065-b351-d3c68047fe85
32.0,self-employed,married,professional.course,no,no,yes,telephone,may,fri,ea31a27d-9b2c-4c98-8728-2eb42b43c033
37.0,management,married,university.degree,no,no,no,cellular,may,fri,c59191e4-ac74-497c-b415-22a62ffe4e19
47.0,blue-collar,married,high.school,no,yes,no,cellular,may,fri,0b13b64c-14d6-44b0-a783-35ceef80a6a6
26.0,entrepreneur,married,professional.course,no,no,no,telephone,may,fri,33526a15-9793-4206-8242-9fd9e372375f
22.0,services,single,high.school,no,no,no,cellular,may,fri,d6b71854-2925-4b01-863d-a1b7eeb73198
33.0,blue-collar,divorced,basic.9y,no,yes,yes,cellular,may,fri,df2468bf-00f7-4728-b164-3b4c1a337370
32.0,technician,single,professional.course,no,no,no,cellular,may,fri,c15dcfcf-ed8f-49a9-b171-f9d0d2e8e0f4
34.0,technician,single,university.degree,no,no,no,cellular,may,fri,77cf781c-83c7-4573-af8c-41a939da2209
32.0,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,1da7feab-9583-4718-9fd0-097fb8a209c6
32.0,blue-collar,married,basic.9y,no,yes,yes,cellular,may,fri,eba1e4e4-0b7c-4f89-8783-ed9044398669
26.0,technician,single,professional.course,no,no,no,cellular,may,fri,5cb39c42-b119-4e8a-91c2-91dd0e251cc1
49.0,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,8d0c8f42-1268-4bf8-adc0-a7945bb9a377
52.0,self-employed,divorced,university.degree,no,yes,no,telephone,may,fri,6e1e392f-4efb-4460-8a4d-07376ab69f2a
37.0,admin.,single,high.school,no,no,yes,cellular,may,fri,20115a0f-497a-43dd-a0ab-f57e4520305c
32.0,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,b51a52a2-387d-4779-80f1-65d3fa5090ad
32.0,self-employed,single,high.school,no,yes,yes,cellular,may,fri,7771107e-b399-40d5-9cf3-34160b5b6855
30.0,blue-collar,single,basic.6y,no,no,no,cellular,may,fri,1bd0fa2a-25fd-4500-9139-5b1a5e0409f4
25.0,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,35872cb7-11af-4357-b0d1-f6151e2df616
29.0,admin.,single,high.school,no,no,no,cellular,may,fri,a0e6d9b1-0023-4391-a320-98a98cbd2ae3
57.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,aa353728-be38-49ab-9242-5990154f863c
34.0,management,divorced,unknown,no,yes,no,cellular,may,fri,8a210ac1-4926-4a4b-b25f-0e24994634fb
29.0,blue-collar,married,basic.6y,no,yes,no,cellular,may,fri,8b452062-79be-416f-83cf-5a4a0ae73fb8
33.0,entrepreneur,married,university.degree,no,yes,no,cellular,may,fri,b994ecb8-1477-4a8a-9f5c-383c3e55f2d0
43.0,blue-collar,divorced,basic.9y,unknown,yes,yes,cellular,may,fri,e5346eff-2f0c-4bca-ac30-4a74a1f6fdcc
23.0,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,55d77db5-6c96-4684-9c34-84ad742bb2a9
24.0,services,single,basic.9y,no,yes,yes,cellular,may,fri,bf834092-078a-4f03-95ea-76236dec5581
27.0,admin.,married,professional.course,no,yes,no,cellular,may,fri,d931d194-c29b-4183-8740-9bf49d9ada88
29.0,blue-collar,divorced,basic.4y,no,yes,no,cellular,may,fri,fe5981b8-2a94-4a29-9fe4-b449deb1d946
23.0,blue-collar,single,professional.course,no,yes,no,cellular,may,fri,c31dfe15-435e-4187-8ca9-accfde6f0f9d
53.0,admin.,married,high.school,no,no,no,cellular,may,fri,cf7bdab6-560d-451f-8ae7-318fdf84cc52
43.0,admin.,married,high.school,no,yes,no,cellular,may,fri,5d97466b-d805-43ec-9800-eaed05430431
34.0,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,90ad8fdf-6c6f-48d4-a2dd-b1aeb19f7dde
39.0,blue-collar,married,basic.4y,no,unknown,unknown,telephone,may,fri,82945966-02b0-4504-a222-8b719a8ac9ef
53.0,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,fri,90293aae-e126-4d0c-938a-14f2c0d7478d
37.0,admin.,divorced,high.school,no,no,no,cellular,may,fri,1495e594-3df4-4867-8235-4f70e80873b2
27.0,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,59b8e769-c537-45b7-8e62-1be90d1ed128
34.0,blue-collar,single,basic.6y,unknown,yes,no,cellular,may,fri,83d14240-aac7-472e-8af3-17025644efa0
54.0,management,married,university.degree,no,no,no,cellular,may,fri,a417cfe6-4f3b-4661-9110-bc5740fe27c9
31.0,services,married,high.school,no,yes,no,cellular,may,fri,fb3e2901-4830-4795-9cd3-304ab5dbacbb
27.0,technician,married,university.degree,no,yes,no,cellular,may,fri,830d9a4a-ac04-4e3c-a193-740464012f84
28.0,entrepreneur,married,basic.9y,unknown,no,no,cellular,may,fri,7444dbdc-7761-4f59-9817-2cf09d573341
34.0,admin.,single,high.school,no,no,no,cellular,may,fri,0a89bc60-4af6-44db-b4f9-c18be8fff0d7
29.0,admin.,married,high.school,no,yes,no,cellular,may,fri,6d05ad5c-fabc-4e01-acd1-f0a1b794a3a6
24.0,services,single,high.school,no,yes,yes,cellular,may,fri,48e0d9e9-2497-46e8-901b-baf8202a22b3
28.0,admin.,single,university.degree,no,yes,yes,cellular,may,fri,7b51d5c3-ab34-4069-bc70-026d39ec8e19
25.0,blue-collar,single,high.school,no,no,no,cellular,may,fri,e9b0f23a-2ca3-40e4-bc3f-cffb3188c8ae
58.0,admin.,divorced,high.school,unknown,no,no,cellular,may,fri,4f2d76bd-14d8-48c7-bbbd-03b9e01bdde2
42.0,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,4609b55f-e98a-4c34-9740-3767dce111d7
43.0,blue-collar,married,high.school,no,no,no,cellular,may,fri,fd551c73-3da8-4f8a-90c7-3b2fb0a07aa2
50.0,entrepreneur,married,high.school,no,yes,yes,cellular,may,fri,f1d141e1-2228-4b92-b076-a85500902dac
34.0,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,41b19590-6cd6-4e9d-afba-c9ab5d72d0b6
22.0,admin.,single,basic.9y,no,yes,yes,cellular,may,fri,a0f97552-dcb1-42cb-a515-8e036f1b2aa1
33.0,technician,single,university.degree,no,no,no,cellular,may,fri,06859158-0203-407d-adbe-deac47a3bdf6
48.0,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,7785f47b-d283-4588-8590-5eba9b9ec617
47.0,entrepreneur,married,university.degree,no,no,no,cellular,may,fri,ce6d401a-857c-4727-9da7-9548c35a1f0d
38.0,blue-collar,divorced,basic.4y,unknown,no,no,cellular,may,fri,e32b8bf1-2641-4c1e-87d6-37db25f5d369
40.0,technician,married,university.degree,no,yes,yes,cellular,may,fri,bc8d42e5-f386-4fd5-a8ba-dcbc7c95cd74
35.0,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,fri,251abd7c-8827-46be-a713-45ff314d1f4e
32.0,technician,single,unknown,no,yes,yes,cellular,may,fri,b0e5f8b6-e75e-4554-b2a6-bd81dcb84c27
32.0,admin.,single,unknown,no,yes,yes,cellular,may,fri,a7e6bc64-3e91-41e2-a4d3-04c038c81cde
45.0,entrepreneur,divorced,university.degree,no,no,no,telephone,may,fri,9815ad2e-bfc9-4f78-895c-80ff65ae1ad2
32.0,admin.,single,professional.course,no,yes,yes,telephone,may,fri,a7d392dc-de28-46e9-911a-c62009a8ce85
26.0,services,married,high.school,no,yes,no,cellular,may,fri,724ac212-0d5d-4fa3-90fa-0f882c9eab2a
43.0,blue-collar,single,high.school,no,no,no,cellular,may,fri,76fd5605-9e1a-4a3c-b43c-d39e68397f67
25.0,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,d196536e-5a7c-4066-9320-017a378361c5
39.0,technician,married,professional.course,no,no,no,cellular,may,fri,663a4a1c-95cd-4975-98e0-10a45fadda43
37.0,services,divorced,professional.course,no,no,no,cellular,may,fri,9c427b7f-8a76-45fd-847f-1e02394f4a8e
41.0,management,married,unknown,no,yes,no,cellular,may,fri,0960578e-a196-4c40-ad16-07f2ab1410bb
24.0,admin.,single,basic.9y,no,yes,no,telephone,may,fri,5dfc1e7f-106b-466e-84c2-732cda80017f
28.0,services,single,basic.9y,no,no,yes,cellular,may,fri,0e1742d7-c0b4-4dd3-8193-22796b657d6a
28.0,technician,single,university.degree,no,no,yes,telephone,may,fri,84b4216f-3cc9-45c1-b600-9442303d08bc
25.0,admin.,single,university.degree,no,yes,no,cellular,may,fri,31f0ab66-dcb2-4dfb-b7b1-5caa403966fc
43.0,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,may,fri,42919239-ff8e-4340-9d42-613da92b588e
31.0,technician,single,university.degree,no,yes,no,cellular,may,fri,7dd98ee4-1460-48f2-bbf5-d6d5f84c9f45
50.0,admin.,single,high.school,no,no,yes,cellular,may,fri,9600d22a-40ac-412e-9156-34eecd5e765e
26.0,admin.,single,high.school,no,yes,no,cellular,may,fri,18210945-80da-4f24-b999-ae606e4ee0c5
30.0,admin.,divorced,university.degree,no,yes,no,cellular,may,fri,86a243b7-df7c-4fbf-9f8b-01472b97e162
42.0,self-employed,married,professional.course,unknown,no,no,cellular,may,fri,66afbadb-4b6d-45e0-a063-49d9466c6ba0
33.0,admin.,single,high.school,no,no,no,cellular,may,fri,a3dffd4b-af21-4ad1-a08e-ebcd705f5873
55.0,technician,married,professional.course,no,no,yes,cellular,may,fri,402ee327-3889-48b6-aa70-d5f759a2d9ba
35.0,technician,divorced,professional.course,no,no,no,cellular,may,fri,23514c16-73d5-4e70-9fc6-facea141263f
45.0,blue-collar,single,high.school,unknown,no,yes,cellular,may,mon,2d5f65c9-45d1-4d5c-bcf1-abfa73fe386f
32.0,technician,married,professional.course,no,no,no,cellular,may,mon,56b58f5f-73d6-43c9-a61a-7a6df7b07843
25.0,student,single,high.school,no,yes,no,cellular,may,mon,13e3bccd-f0f2-495d-b07f-92d2372b4f3c
41.0,unemployed,married,professional.course,no,yes,no,telephone,may,mon,34372a49-1796-4e93-af6e-bb9021bafddb
50.0,housemaid,married,basic.9y,no,yes,no,cellular,may,mon,f310ccc1-2ed6-48ab-af3d-47a98759efed
39.0,technician,single,professional.course,no,yes,no,cellular,may,mon,c2822a11-8b31-4a76-813f-e500f8ad503b
38.0,technician,single,professional.course,no,yes,no,telephone,may,mon,df8ff721-9e04-40be-8d49-c6c440ec8163
42.0,technician,single,university.degree,no,no,no,cellular,may,mon,e8be425d-ffa4-46bd-b30f-5d9bff77443d
41.0,admin.,single,high.school,no,no,no,cellular,may,mon,c01015ea-252c-4e96-8c03-e39492aaeb77
45.0,blue-collar,single,high.school,unknown,no,no,cellular,may,mon,bccf6761-f23d-4f40-9114-61474eeaf5f3
48.0,admin.,divorced,university.degree,no,no,no,cellular,may,mon,6e41158b-f191-49b3-820b-a5ee4a453923
41.0,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,0c4f11cb-eeb2-411b-8b7f-f1c06c48d263
41.0,admin.,divorced,professional.course,no,no,no,cellular,may,mon,7f9b8497-9c9c-4cc5-98a4-47e1cf3cdc66
38.0,technician,single,professional.course,no,no,no,cellular,may,mon,0622a832-3a61-45af-9a7e-4347395a41d3
41.0,admin.,married,university.degree,unknown,no,no,cellular,may,mon,210b33db-d971-423d-b3b6-4bcfd3c64137
25.0,admin.,single,university.degree,no,no,no,cellular,may,mon,1707dde9-2ae1-409b-b2e6-04cb5af0086a
45.0,blue-collar,single,high.school,unknown,yes,no,cellular,may,mon,73655e8e-136a-44f8-9df2-b2befd3e82fb
44.0,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,216c9d7f-92bb-42c3-bc7c-49313671f01a
29.0,admin.,divorced,professional.course,no,yes,yes,cellular,may,mon,753ad335-c8f6-4b0b-9723-4bdbbde3b13d
48.0,admin.,divorced,university.degree,no,yes,no,cellular,may,mon,f17c5f58-5100-48ed-80ce-9c817cb0ce6c
49.0,blue-collar,divorced,professional.course,no,yes,no,cellular,may,mon,4b2ae1bb-9dd6-4571-a4ac-0d6f6570fa2e
57.0,technician,divorced,basic.6y,no,unknown,unknown,cellular,may,mon,27d25166-ef4b-4875-9dc8-a1297e7e0997
36.0,admin.,married,high.school,unknown,no,no,cellular,may,mon,81cef7c0-a29d-470b-98ef-1dd56e684a72
49.0,blue-collar,divorced,professional.course,no,no,no,cellular,may,mon,891e5828-a5a8-49a5-8d38-f990e98398ae
57.0,services,married,high.school,no,yes,yes,cellular,may,mon,68080aeb-373e-4448-8727-172a872f65c4
36.0,admin.,married,high.school,unknown,no,no,cellular,may,mon,46b6504d-3738-40da-a4fd-720a28c4e88d
38.0,admin.,single,university.degree,no,no,no,cellular,may,mon,3204eb9c-1477-4186-a558-d503346b92c1
22.0,technician,single,unknown,no,yes,no,cellular,may,mon,c79f51d5-1147-4033-b5c2-24ee065ae514
43.0,admin.,single,high.school,no,yes,no,cellular,may,mon,7fb8a45a-a246-4e65-ba29-3ba887ec6921
31.0,technician,single,high.school,unknown,yes,yes,cellular,may,mon,5687e9bb-5cb0-4ee4-adba-3ac99eea952a
42.0,management,divorced,university.degree,no,no,no,cellular,may,mon,b02d461e-158b-4cec-ad53-9ad9fb2c0bc4
38.0,technician,single,professional.course,no,yes,no,cellular,may,mon,3af47ed8-0ef8-48ff-b823-bf12b8906cc8
39.0,self-employed,married,high.school,no,no,no,cellular,may,mon,daced655-cb28-4ef5-820d-c6c95f418af0
52.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,mon,5193b4bb-cb2d-42e6-ae32-5e0bd4facb17
38.0,admin.,single,university.degree,no,yes,yes,telephone,may,mon,0da7a52f-3f47-4612-8b05-1c06e8bcb970
31.0,admin.,married,university.degree,no,no,no,cellular,may,mon,89dfea41-e8f7-45ab-8e87-64d733ecf714
41.0,blue-collar,married,basic.9y,no,no,no,cellular,may,mon,84f5683d-f117-4180-b859-a58adf00481c
36.0,admin.,married,high.school,unknown,yes,no,cellular,may,mon,f892bf3e-878b-465e-87c3-9b169928f7ee
57.0,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,mon,ce36c95f-e53d-4b0f-8948-94a62d146081
40.0,admin.,single,high.school,no,no,no,cellular,may,mon,014ae204-21f8-4ad7-accc-d66a473468c2
57.0,admin.,single,high.school,no,yes,no,telephone,may,mon,28c8e950-35ec-4cbf-ac61-9af8057bf6f6
36.0,admin.,single,unknown,no,yes,no,cellular,may,mon,514467f6-d928-41cc-9f73-8dd02301e7c6
57.0,services,married,high.school,no,yes,no,cellular,may,mon,2be9eaf6-bf62-4648-973e-0bd6aa43f5ca
21.0,student,single,high.school,no,no,no,cellular,may,mon,07ca6450-2b3b-415e-b23e-aff9f6b27eb6
44.0,services,married,high.school,no,yes,no,cellular,may,mon,6afb512c-6652-4949-930c-0b2a5084b1f9
45.0,blue-collar,single,high.school,unknown,yes,no,cellular,may,mon,e1ffd2a7-27b4-42a6-9965-3bec0f0a5b9f
35.0,housemaid,married,university.degree,no,yes,no,cellular,may,mon,28c8a5c9-c3ba-4862-969c-41810be5e486
27.0,services,single,university.degree,no,yes,no,cellular,may,mon,9c49c8c4-7df8-439f-a144-d6143693c54d
54.0,retired,divorced,professional.course,no,yes,no,cellular,may,mon,64eca4e3-7699-4482-b531-192eb6009b8b
27.0,services,single,university.degree,no,yes,yes,cellular,may,mon,12f8c63b-3042-4509-8568-39a02e16dbab
25.0,technician,single,professional.course,no,yes,no,cellular,may,mon,6aa6028c-01ec-46d3-af68-4c6485b3a7f7
50.0,housemaid,married,basic.9y,no,yes,no,cellular,may,mon,e8c219cb-08c6-4318-9ea4-4536e4e47e29
46.0,admin.,divorced,basic.6y,no,no,no,cellular,may,mon,bacacafc-0817-444f-b9e6-9f848af65079
